source_id,journal,doi,oa_url,downloaded
S4210197692,European Pharmaceutical Law Review,https://doi.org/10.21552/eplr/2019/2/4,https://eplr.lexxion.eu/data/article/14465/pdf/eplr_2019_02-005.pdf,
S4210197692,European Pharmaceutical Law Review,https://doi.org/10.21552/eplr/2018/3/6,https://lirias.kuleuven.be/bitstream/123456789/628731/2/Moorkens%20Regulatory%20Frameworks%20for%20Marketing%20Authorisation%20of%20Biosimilars%20-%20Where%20Do%20We%20Go%20From%20Here%20EPLR%202018.pdf,
S4210198528,USFQ Law Review,https://doi.org/10.18272/ulr.v7i1.1737,https://revistas.usfq.edu.ec/index.php/lawreview/article/download/1737/2030,
S4210198528,USFQ Law Review,https://doi.org/10.18272/lr.v6i1.1398,https://revistas.usfq.edu.ec/index.php/lawreview/article/download/1398/1625,
S4210198577,IBLAM LAW REVIEW,https://doi.org/10.52249/ilr.v2i3.83,https://ejurnal.iblam.ac.id/IRL/index.php/ILR/article/download/83/75,
S4210198577,IBLAM LAW REVIEW,https://doi.org/10.52249/ilr.v1i3.24,https://ejurnal.iblam.ac.id/IRL/index.php/ILR/article/download/24/21,
S4210198577,IBLAM LAW REVIEW,https://doi.org/10.52249/ilr.v1i3.29,https://ejurnal.iblam.ac.id/IRL/index.php/ILR/article/download/29/27,
S4210198577,IBLAM LAW REVIEW,https://doi.org/10.52249/ilr.v1i01.9,https://ejurnal.iblam.ac.id/IRL/index.php/ILR/article/download/9/9,
S4210198577,IBLAM LAW REVIEW,https://doi.org/10.52249/ilr.v1i01.10,https://ejurnal.iblam.ac.id/IRL/index.php/ILR/article/download/10/10,
S4210198577,IBLAM LAW REVIEW,https://doi.org/10.52249/ilr.v1i3.27,https://ejurnal.iblam.ac.id/IRL/index.php/ILR/article/download/27/24,
S4210198577,IBLAM LAW REVIEW,https://doi.org/10.52249/ilr.v1i01.1,https://ejurnal.iblam.ac.id/IRL/index.php/ILR/article/download/1/1,
S4210198577,IBLAM LAW REVIEW,https://doi.org/10.52249/ilr.v1i3.30,https://ejurnal.iblam.ac.id/IRL/index.php/ILR/article/download/30/28,
S4210198577,IBLAM LAW REVIEW,https://doi.org/10.52249/ilr.v1i3.32,https://ejurnal.iblam.ac.id/IRL/index.php/ILR/article/download/32/30,
S4210198577,IBLAM LAW REVIEW,https://doi.org/10.52249/ilr.v1i01.2,https://ejurnal.iblam.ac.id/IRL/index.php/ILR/article/download/2/2,
S4210198690,Victoria University of Wellington Law Review,https://doi.org/10.26686/vuwlr.v38i2.5516,https://ojs.victoria.ac.nz/vuwlr/article/download/5516/4897,
S4210198690,Victoria University of Wellington Law Review,https://doi.org/10.26686/vuwlr.v34i2.5778,https://ojs.victoria.ac.nz/vuwlr/article/download/5778/5116,
S4210198690,Victoria University of Wellington Law Review,https://doi.org/10.26686/vuwlr.v33i3-4.5837,https://ojs.victoria.ac.nz/vuwlr/article/download/5837/5152,
S4210198690,Victoria University of Wellington Law Review,https://doi.org/10.26686/vuwlr.v38i2.5527,https://ojs.victoria.ac.nz/vuwlr/article/download/5527/4899,
S4210198690,Victoria University of Wellington Law Review,https://doi.org/10.26686/vuwlr.v31i2.5951,https://ojs.victoria.ac.nz/vuwlr/article/download/5951/5225,
S4210198690,Victoria University of Wellington Law Review,https://doi.org/10.26686/vuwlr.v28i1.6084,https://ojs.victoria.ac.nz/vuwlr/article/download/6084/5447,
S4210198690,Victoria University of Wellington Law Review,https://doi.org/10.26686/vuwlr.v40i4.6298,https://ojs.victoria.ac.nz/vuwlr/article/download/6298/5409,
S4210198690,Victoria University of Wellington Law Review,https://doi.org/10.26686/vuwlr.v33i3-4.5833,https://ojs.victoria.ac.nz/vuwlr/article/download/5833/5154,
S4210198690,Victoria University of Wellington Law Review,https://doi.org/10.26686/vuwlr.v33i3-4.5831,https://ojs.victoria.ac.nz/vuwlr/article/download/5831/5158,
S4210198690,Victoria University of Wellington Law Review,https://doi.org/10.26686/vuwlr.v25i2.6204,https://ojs.victoria.ac.nz/vuwlr/article/download/6204/7300,
S4210198799,Ganesha Law Review,https://doi.org/10.23887/glr.v1i1.19,https://ejournal2.undiksha.ac.id/index.php/GLR/article/download/19/21,
S4210198799,Ganesha Law Review,https://doi.org/10.23887/glr.v1i1.17,https://ejournal2.undiksha.ac.id/index.php/GLR/article/download/17/19,
S4210198799,Ganesha Law Review,https://doi.org/10.23887/glr.v1i1.21,https://ejournal2.undiksha.ac.id/index.php/GLR/article/download/21/23,
S4210198799,Ganesha Law Review,https://doi.org/10.23887/glr.v1i1.20,https://ejournal2.undiksha.ac.id/index.php/GLR/article/download/20/22,
S4210198799,Ganesha Law Review,https://doi.org/10.23887/glr.v1i1.15,https://ejournal2.undiksha.ac.id/index.php/GLR/article/download/15/17,
S4210198799,Ganesha Law Review,https://doi.org/10.23887/glr.v3i1.221,https://ejournal2.undiksha.ac.id/index.php/GLR/article/download/221/161,
S4210198799,Ganesha Law Review,https://doi.org/10.23887/glr.v4i1.1501,https://ejournal2.undiksha.ac.id/index.php/GLR/article/download/1501/738,
S4210198799,Ganesha Law Review,https://doi.org/10.23887/glr.v1i2.54,https://ejournal2.undiksha.ac.id/index.php/GLR/article/download/54/36,
S4210198799,Ganesha Law Review,https://doi.org/10.23887/glr.v2i2.208,https://ejournal2.undiksha.ac.id/index.php/GLR/article/download/208/159,
S4210198799,Ganesha Law Review,https://doi.org/10.23887/glr.v2i1.121,https://ejournal2.undiksha.ac.id/index.php/GLR/article/download/121/86,
S4210199809,Gorontalo Law Review,https://doi.org/10.32662/golrev.v2i2.739,https://jurnal.unigo.ac.id/index.php/golrev/article/download/739/390,
S4210199809,Gorontalo Law Review,https://doi.org/10.32662/golrev.v1i1.95,https://jurnal.unigo.ac.id/index.php/golrev/article/download/95/92,
S4210199809,Gorontalo Law Review,https://doi.org/10.32662/golrev.v1i1.99,https://jurnal.unigo.ac.id/index.php/golrev/article/download/99/96,
S4210199809,Gorontalo Law Review,https://doi.org/10.32662/golrev.v3i1.906,https://jurnal.unigo.ac.id/index.php/golrev/article/download/906/475,
S4210199809,Gorontalo Law Review,https://doi.org/10.32662/golrev.v2i2.704,https://jurnal.unigo.ac.id/index.php/golrev/article/download/704/377,
S4210199809,Gorontalo Law Review,https://doi.org/10.32662/golrev.v6i1.2700,https://jurnal.unigo.ac.id/index.php/golrev/article/download/2700/1187,
S4210199809,Gorontalo Law Review,https://doi.org/10.32662/golrev.v6i1.2729,https://jurnal.unigo.ac.id/index.php/golrev/article/download/2729/1196,
S4210199809,Gorontalo Law Review,https://doi.org/10.32662/golrev.v2i2.452,https://jurnal.unigo.ac.id/index.php/golrev/article/download/452/382,
S4210199809,Gorontalo Law Review,https://doi.org/10.32662/golrev.v2i1.547,http://jurnal.unigo.ac.id/index.php/golrev/article/download/547/311,
S4210199809,Gorontalo Law Review,https://doi.org/10.32662/golrev.v1i1.154,https://jurnal.unigo.ac.id/index.php/golrev/article/download/154/150,
S4210200768,University of South Australia Law Review,https://doi.org/10.21913/uslrunisaslr.v1i0.1248,https://ojs.unisa.edu.au/index.php/uslr/article/download/1248/809,
S4210200768,University of South Australia Law Review,https://doi.org/10.21913/uslrunisaslr.v2i0.1364,https://ojs.unisa.edu.au/index.php/uslr/article/download/1364/886,
S4210200768,University of South Australia Law Review,https://doi.org/10.21913/uslrunisaslr.v1i0.1264,https://ojs.unisa.edu.au/index.php/uslr/article/download/1264/830,
S4210200768,University of South Australia Law Review,https://doi.org/10.21913/uslrunisaslr.v1i0.1250,https://ojs.unisa.edu.au/index.php/uslr/article/download/1250/827,
S4210200768,University of South Australia Law Review,https://doi.org/10.21913/uslrunisalr.v3.1497,https://ojs.unisa.edu.au/index.php/uslr/article/download/1497/932,
S4210200768,University of South Australia Law Review,https://doi.org/10.21913/uslrunisalr.v3.1491,https://ojs.unisa.edu.au/index.php/uslr/article/download/1491/927,
S4210200768,University of South Australia Law Review,https://doi.org/10.21913/uslrunisalr.v3.1495,https://ojs.unisa.edu.au/index.php/uslr/article/download/1495/930,
S4210200768,University of South Australia Law Review,https://doi.org/10.21913/uslrunisalr.v3.1493,https://ojs.unisa.edu.au/index.php/uslr/article/download/1493/928,
S4210200768,University of South Australia Law Review,https://doi.org/10.21913/uslrunisaslr.v1i0.1261,https://ojs.unisa.edu.au/index.php/uslr/article/download/1261/826,
S4210200768,University of South Australia Law Review,https://doi.org/10.21913/uslrunisalr.v5.1661,https://ojs.unisa.edu.au/index.php/uslr/article/download/1661/1063,
S4210200865,Bratislava Law Review,https://doi.org/10.46282/blr.2021.5.2.227,https://blr.flaw.uniba.sk/index.php/BLR/article/download/227/195,yes
S4210200865,Bratislava Law Review,https://doi.org/10.46282/blr.2021.5.2.222,https://blr.flaw.uniba.sk/index.php/BLR/article/download/222/196,yes
S4210200865,Bratislava Law Review,https://doi.org/10.46282/blr.2021.5.2.256,https://blr.flaw.uniba.sk/index.php/BLR/article/download/256/185,
S4210200865,Bratislava Law Review,https://doi.org/10.46282/blr.2018.2.2.114,https://blr.flaw.uniba.sk/index.php/BLR/article/download/114/144,
S4210200865,Bratislava Law Review,https://doi.org/10.46282/blr.2021.5.2.261,https://blr.flaw.uniba.sk/index.php/BLR/article/download/261/191,
S4210200865,Bratislava Law Review,https://doi.org/10.46282/blr.2022.6.1.282,https://blr.flaw.uniba.sk/index.php/BLR/article/download/282/206,
S4210200865,Bratislava Law Review,https://doi.org/10.46282/blr.2022.6.1.284,https://blr.flaw.uniba.sk/index.php/BLR/article/download/284/208,
S4210200865,Bratislava Law Review,https://doi.org/10.46282/blr.2022.6.1.297,https://blr.flaw.uniba.sk/index.php/BLR/article/download/297/215,
S4210200865,Bratislava Law Review,https://doi.org/10.46282/blr.2022.6.1.299,https://blr.flaw.uniba.sk/index.php/BLR/article/download/299/217,
S4210200865,Bratislava Law Review,https://doi.org/10.46282/blr.2022.6.1.280,https://blr.flaw.uniba.sk/index.php/BLR/article/download/280/204,
S4210201737,Michigan Technology Law Review,https://doi.org/10.36645/mtlr.29.2.coca-cola,https://repository.law.umich.edu/cgi/viewcontent.cgi?article=1053&context=mtlr,
S4210201737,Michigan Technology Law Review,https://doi.org/10.36645/mtlr.26.2.digitizing,https://repository.law.umich.edu/cgi/viewcontent.cgi?article=1020&context=mtlr,
S4210201737,Michigan Technology Law Review,https://doi.org/10.36645/mtlr.29.2.equitable,https://repository.law.umich.edu/cgi/viewcontent.cgi?article=1051&context=mtlr,
S4210201737,Michigan Technology Law Review,https://doi.org/10.36645/mtlr.29.2.regulatory,https://repository.law.umich.edu/cgi/viewcontent.cgi?article=1052&context=mtlr,
S4210201737,Michigan Technology Law Review,https://doi.org/10.36645/mtlr.29.2.intelligent,https://repository.law.umich.edu/cgi/viewcontent.cgi?article=1054&context=mtlr,
S4210201737,Michigan Technology Law Review,https://doi.org/10.36645/mtlr.25.1.secrets,https://repository.law.umich.edu/cgi/viewcontent.cgi?article=1007&context=mtlr,
S4210201737,Michigan Technology Law Review,https://doi.org/10.36645/mtlr.24.2.exclusion,https://repository.law.umich.edu/cgi/viewcontent.cgi?article=1238&context=mttlr,
S4210201737,Michigan Technology Law Review,https://doi.org/10.36645/mtlr.26.1.patents,https://repository.law.umich.edu/cgi/viewcontent.cgi?article=1012&context=mtlr,
S4210201737,Michigan Technology Law Review,https://doi.org/10.36645/mtlr.24.1.understanding,https://repository.law.umich.edu/cgi/viewcontent.cgi?article=1231&context=mttlr,
S4210201737,Michigan Technology Law Review,https://doi.org/10.36645/mtlr.24.1.how,https://repository.law.umich.edu/cgi/viewcontent.cgi?article=1234&context=mttlr,
S4210202750,Siberian Law Review,https://doi.org/10.19073/2658-7602-2021-18-3-328-338,https://www.siberianlawreview.ru/jour/article/download/1666/1503,
S4210202750,Siberian Law Review,https://doi.org/10.19073/2658-7602-2020-17-3-320-327,https://www.siberianlawreview.ru/jour/article/download/467/466,
S4210202750,Siberian Law Review,https://doi.org/10.19073/2658-7602-2021-18-2-164-174,https://www.siberianlawreview.ru/jour/article/download/1654/1491,
S4210202750,Siberian Law Review,https://doi.org/10.19073/2658-7602-2021-18-2-151-163,https://www.siberianlawreview.ru/jour/article/download/1653/1490,
S4210202750,Siberian Law Review,https://doi.org/10.19073/2658-7602-2021-18-2-138-150,https://www.siberianlawreview.ru/jour/article/download/1652/1489,
S4210202750,Siberian Law Review,https://doi.org/10.19073/2658-7602-2021-18-2-228-242,https://www.siberianlawreview.ru/jour/article/download/1662/1499,
S4210202750,Siberian Law Review,https://doi.org/10.19073/2658-7602-2021-18-3-339-349,https://www.siberianlawreview.ru/jour/article/download/1667/1504,
S4210202750,Siberian Law Review,https://doi.org/10.19073/2658-7602-2021-18-2-175-191,https://www.siberianlawreview.ru/jour/article/download/1655/1492,
S4210202750,Siberian Law Review,https://doi.org/10.19073/2658-7602-2021-18-3-301-312,https://www.siberianlawreview.ru/jour/article/download/1664/1501,
S4210202750,Siberian Law Review,https://doi.org/10.19073/2658-7602-2021-18-2-204-215,https://www.siberianlawreview.ru/jour/article/download/1658/1495,
S4210203203,Lex Scientia Law Review,https://doi.org/10.15294/lesrev.v5i2.49914,https://journal.unnes.ac.id/sju/index.php/lslr/article/download/49914/20392,
S4210203203,Lex Scientia Law Review,https://doi.org/10.15294/lesrev.v5i2.50383,https://journal.unnes.ac.id/sju/index.php/lslr/article/download/50383/20399,
S4210203203,Lex Scientia Law Review,https://doi.org/10.15294/lesrev.v6i1.55092,https://journal.unnes.ac.id/sju/index.php/lslr/article/download/55092/21850,
S4210203203,Lex Scientia Law Review,https://doi.org/10.15294/lesrev.v6i1.54896,https://journal.unnes.ac.id/sju/index.php/lslr/article/download/54896/21852,
S4210203203,Lex Scientia Law Review,https://doi.org/10.15294/lesrev.v6i1.58480,https://journal.unnes.ac.id/sju/index.php/lslr/article/download/58480/22040,
S4210203203,Lex Scientia Law Review,https://doi.org/10.15294/lesrev.v6i1.55143,https://journal.unnes.ac.id/sju/index.php/lslr/article/download/55143/21866,
S4210203203,Lex Scientia Law Review,https://doi.org/10.15294/lesrev.v6i1.54284,https://journal.unnes.ac.id/sju/index.php/lslr/article/download/54284/21849,
S4210203203,Lex Scientia Law Review,https://doi.org/10.15294/lesrev.v6i1.54431,https://journal.unnes.ac.id/sju/index.php/lslr/article/download/54431/22038,
S4210203203,Lex Scientia Law Review,https://doi.org/10.15294/lesrev.v6i1.55468,https://journal.unnes.ac.id/sju/index.php/lslr/article/download/55468/21854,
S4210203203,Lex Scientia Law Review,https://doi.org/10.15294/lesrev.v6i2.56059,https://journal.unnes.ac.id/sju/index.php/lslr/article/download/56059/23203,
S4210203360,Global Privacy Law Review,https://doi.org/10.54648/gplr2022013,https://kluwerlawonline.com/api/Product/CitationPDFURL?file=Journals\GPLR\GPLR2022013.pdf,
S4210203360,Global Privacy Law Review,https://doi.org/10.54648/gplr2022014,https://unsworks.unsw.edu.au/bitstreams/8a11822b-7e7f-499a-af8b-68c74cb30d31/download,
S4210203360,Global Privacy Law Review,https://doi.org/10.54648/gplr2022015,https://unsworks.unsw.edu.au/bitstreams/9d75ae17-3371-4342-bb82-0faa414d26b7/download,
S4210203360,Global Privacy Law Review,https://doi.org/10.54648/gplr2022012,https://kluwerlawonline.com/api/Product/CitationPDFURL?file=Journals\GPLR\GPLR2022012.pdf,
S4210203360,Global Privacy Law Review,https://doi.org/10.54648/gplr2021003,https://inria.hal.science/hal-03140409/document,
S4210203360,Global Privacy Law Review,https://doi.org/10.54648/gplr2020005,https://kluwerlawonline.com/api/Product/CitationPDFURL?file=Journals\GPLR\GPLR2020005.pdf,
S4210203360,Global Privacy Law Review,https://doi.org/10.54648/gplr2020088,https://kluwerlawonline.com/api/Product/CitationPDFURL?file=Journals\GPLR\GPLR2020088.pdf,
S4210203360,Global Privacy Law Review,https://doi.org/10.54648/gplr2020086,https://kluwerlawonline.com/api/Product/CitationPDFURL?file=Journals\GPLR\GPLR2020086.pdf,
S4210203360,Global Privacy Law Review,https://doi.org/10.54648/gplr2021011,https://kluwerlawonline.com/api/Product/CitationPDFURL?file=Journals\GPLR\GPLR2021011.pdf,
S4210203360,Global Privacy Law Review,https://doi.org/10.54648/gplr2020079,https://kluwerlawonline.com/api/Product/CitationPDFURL?file=Journals\GPLR\GPLR2020079.pdf,
S4210203735,Kathmandu School of Law Review,https://doi.org/10.46985/kslr.v8i2.2153,https://kslreview.org/index.php/kslr/article/download/2153/1536,
S4210203735,Kathmandu School of Law Review,https://doi.org/10.46985/kslr.v8i2.2152,https://kslreview.org/index.php/kslr/article/download/2152/1535,
S4210203735,Kathmandu School of Law Review,https://doi.org/10.46985/jms.v3ispecial.1014,http://kslreview.org/index.php/kslr/article/download/1014/847,
S4210203735,Kathmandu School of Law Review,https://doi.org/10.46985/jms.v3ispecial.997,http://kslreview.org/index.php/kslr/article/download/997/835,
S4210203735,Kathmandu School of Law Review,https://doi.org/10.46985/jms.v5i2.980,http://kslreview.org/index.php/kslr/article/download/980/821,
S4210203735,Kathmandu School of Law Review,https://doi.org/10.46985/jms.v3ispecial.1002,http://kslreview.org/index.php/kslr/article/download/1002/837,
S4210203735,Kathmandu School of Law Review,https://doi.org/10.46985/jms.v4i1.196,http://kslreview.org/index.php/kslr/article/download/196/151,
S4210203735,Kathmandu School of Law Review,https://doi.org/10.46985/jms.v6i1.959,http://kslreview.org/index.php/kslr/article/download/959/804,
S4210203735,Kathmandu School of Law Review,https://doi.org/10.46985/jms.v2i1.1033,http://kslreview.org/index.php/kslr/article/download/1033/866,
S4210203735,Kathmandu School of Law Review,https://doi.org/10.46985/jms.v4i1.193,http://kslreview.org/index.php/kslr/article/download/193/148,
S4210204304,ULP Law Review,https://doi.org/10.46294/ulplr-rdulp.v15i1.7942,https://revistas.ulusofona.pt/index.php/rfdulp/article/download/7942/4709,
S4210204304,ULP Law Review,https://doi.org/10.46294/ulplr13n1d5,https://revistas.ulusofona.pt/index.php/rfdulp/article/download/7169/4281,
S4210204304,ULP Law Review,https://doi.org/10.46294/ulplr-rdulp.v15i1.7937,https://revistas.ulusofona.pt/index.php/rfdulp/article/download/7937/4704,
S4210204304,ULP Law Review,https://doi.org/10.46294/ulplr13n1ga3,https://revistas.ulusofona.pt/index.php/rfdulp/article/download/7161/4271,
S4210204304,ULP Law Review,https://doi.org/10.46294/ulplr13n1ga2,https://revistas.ulusofona.pt/index.php/rfdulp/article/download/7163/4270,
S4210204304,ULP Law Review,https://doi.org/10.46294/ulplr13n1d1,https://revistas.ulusofona.pt/index.php/rfdulp/article/download/7164/4272,
S4210204304,ULP Law Review,https://doi.org/10.46294/ulplr13n1d4,https://revistas.ulusofona.pt/index.php/rfdulp/article/download/7168/4280,
S4210204304,ULP Law Review,https://doi.org/10.46294/ulplr13n1ga1,https://revistas.ulusofona.pt/index.php/rfdulp/article/download/7162/4269,
S4210204304,ULP Law Review,https://doi.org/10.46294/ulplr13n1dv1,https://revistas.ulusofona.pt/index.php/rfdulp/article/download/7170/4282,
S4210204304,ULP Law Review,https://doi.org/10.46294/ulplr13n1d3,https://revistas.ulusofona.pt/index.php/rfdulp/article/download/7167/4279,
S4210205436,Mezinárodní a srovnávací právní revue/International and Comparative Law Review,https://doi.org/10.2478/iclr-2019-0016,https://www.sciendo.com/pdf/10.2478/iclr-2019-0016,
S4210205436,Mezinárodní a srovnávací právní revue/International and Comparative Law Review,https://doi.org/10.1515/iclr-2016-0101,https://sciendo.com/pdf/10.1515/iclr-2016-0101,
S4210205436,Mezinárodní a srovnávací právní revue/International and Comparative Law Review,https://doi.org/10.2478/iclr-2023-0007,https://sciendo.com/pdf/10.2478/iclr-2023-0007,
S4210205436,Mezinárodní a srovnávací právní revue/International and Comparative Law Review,https://doi.org/10.2478/iclr-2021-0017,https://sciendo.com/pdf/10.2478/iclr-2021-0017,
S4210205436,Mezinárodní a srovnávací právní revue/International and Comparative Law Review,https://doi.org/10.2478/iclr-2023-0004,https://sciendo.com/pdf/10.2478/iclr-2023-0004,
S4210205436,Mezinárodní a srovnávací právní revue/International and Comparative Law Review,https://doi.org/10.2478/iclr-2022-0016,https://sciendo.com/pdf/10.2478/iclr-2022-0016,
S4210205436,Mezinárodní a srovnávací právní revue/International and Comparative Law Review,https://doi.org/10.2478/iclr-2022-0019,https://sciendo.com/pdf/10.2478/iclr-2022-0019,
S4210205436,Mezinárodní a srovnávací právní revue/International and Comparative Law Review,https://doi.org/10.2478/iclr-2022-0013,https://sciendo.com/pdf/10.2478/iclr-2022-0013,
S4210205436,Mezinárodní a srovnávací právní revue/International and Comparative Law Review,https://doi.org/10.2478/iclr-2022-0021,https://sciendo.com/pdf/10.2478/iclr-2022-0021,
S4210205436,Mezinárodní a srovnávací právní revue/International and Comparative Law Review,https://doi.org/10.2478/iclr-2018-0010,https://content.sciendo.com/downloadpdf/journals/iclr/17/1/article-p223.pdf,
S4210205674,Law Review of Kyiv University of Law,https://doi.org/10.36695/2219-5521.1.2023.03,https://chasprava.com.ua/index.php/journal/article/download/797/741,
S4210205674,Law Review of Kyiv University of Law,https://doi.org/10.36695/2219-5521.2.2019.38,https://chasprava.com.ua/index.php/journal/article/download/39/38,
S4210205674,Law Review of Kyiv University of Law,https://doi.org/10.36695/2219-5521.4.2020.09,https://chasprava.com.ua/index.php/journal/article/download/541/513,
S4210205674,Law Review of Kyiv University of Law,https://doi.org/10.36695/2219-5521.4.2020.05,https://chasprava.com.ua/index.php/journal/article/download/537/509,
S4210205674,Law Review of Kyiv University of Law,https://doi.org/10.36695/2219-5521.4.2020.04,https://chasprava.com.ua/index.php/journal/article/download/536/508,
S4210205674,Law Review of Kyiv University of Law,https://doi.org/10.36695/2219-5521.4.2020.03,https://chasprava.com.ua/index.php/journal/article/download/535/507,
S4210205674,Law Review of Kyiv University of Law,https://doi.org/10.36695/2219-5521.4.2020.10,https://chasprava.com.ua/index.php/journal/article/download/542/514,
S4210205674,Law Review of Kyiv University of Law,https://doi.org/10.36695/2219-5521.4.2020.11,https://chasprava.com.ua/index.php/journal/article/download/543/515,
S4210205674,Law Review of Kyiv University of Law,https://doi.org/10.36695/2219-5521.4.2020.40,https://chasprava.com.ua/index.php/journal/article/download/532/504,
S4210205674,Law Review of Kyiv University of Law,https://doi.org/10.36695/2219-5521.4.2020.08,https://chasprava.com.ua/index.php/journal/article/download/540/512,
S4210206384,Unram Law Review,https://doi.org/10.29303/ulrev.v1i2.26,http://unramlawreview.unram.ac.id/index.php/ulrev/article/download/26/18,
S4210206384,Unram Law Review,https://doi.org/10.29303/ulrev.v4i1.108,https://unramlawreview.unram.ac.id/index.php/ulrev/article/download/108/58,
S4210206384,Unram Law Review,https://doi.org/10.29303/ulrev.v2i1.28,http://unramlawreview.unram.ac.id/index.php/ulrev/article/download/28/21,
S4210206384,Unram Law Review,https://doi.org/10.29303/ulrev.v1i1.8,http://unramlawreview.unram.ac.id/index.php/ulrev/article/download/8/9,
S4210206384,Unram Law Review,https://doi.org/10.29303/ulrev.v1i1.10,http://unramlawreview.unram.ac.id/index.php/ulrev/article/download/10/10,
S4210206384,Unram Law Review,https://doi.org/10.29303/ulrev.v2i1.23,http://unramlawreview.unram.ac.id/index.php/ulrev/article/download/23/19,
S4210206384,Unram Law Review,https://doi.org/10.29303/ulrev.v2i2.51,http://unramlawreview.unram.ac.id/index.php/ulrev/article/download/51/32,
S4210206384,Unram Law Review,https://doi.org/10.29303/ulrev.v1i1.2,https://unramlawreview.unram.ac.id/index.php/ulrev/article/download/2/3,
S4210206384,Unram Law Review,https://doi.org/10.29303/ulrev.v1i2.15,http://unramlawreview.unram.ac.id/index.php/ulrev/article/download/15/15,
S4210206384,Unram Law Review,https://doi.org/10.29303/ulrev.v1i2.18,http://unramlawreview.unram.ac.id/index.php/ulrev/article/download/18/17,
S4210206690,Interactive Entertainment Law Review,https://doi.org/10.4337/ielr.2022.02.00,https://www.elgaronline.com/downloadpdf/journals/ielr/5/2/article-p57.pdf,
S4210206690,Interactive Entertainment Law Review,https://doi.org/10.4337/ielr.2018.01.02,https://www.elgaronline.com/downloadpdf/journals/ielr/1-1/ielr.2018.01.02.pdf,
S4210206690,Interactive Entertainment Law Review,https://doi.org/10.4337/ielr.2018.01.06,https://www.elgaronline.com/downloadpdf/journals/ielr/1-1/ielr.2018.01.06.pdf,
S4210206690,Interactive Entertainment Law Review,https://doi.org/10.4337/ielr.2020.01.00,https://www.elgaronline.com/downloadpdf/journals/ielr/3-1/ielr.2020.01.00.pdf,
S4210206690,Interactive Entertainment Law Review,https://doi.org/10.4337/ielr.2022.0003,https://publicatio.bibl.u-szeged.hu/24301/1/IELR_03_Mezei_Harkai.pdf,
S4210206690,Interactive Entertainment Law Review,https://doi.org/10.4337/ielr.2022.02.02,https://www.elgaronline.com/downloadpdf/journals/ielr/5/2/article-p80.pdf,
S4210206690,Interactive Entertainment Law Review,https://doi.org/10.4337/ielr.2018.01.07,https://www.elgaronline.com/downloadpdf/journals/ielr/1-1/ielr.2018.01.07.pdf,
S4210206690,Interactive Entertainment Law Review,https://doi.org/10.4337/ielr.2023.01.00,https://www.elgaronline.com/downloadpdf/journals/ielr/6/1/article-p1.pdf,
S4210206690,Interactive Entertainment Law Review,https://doi.org/10.4337/ielr.2018.01.03,https://www.elgaronline.com/downloadpdf/journals/ielr/1-1/ielr.2018.01.03.pdf,
S4210206690,Interactive Entertainment Law Review,https://doi.org/10.4337/ielr.2020.01.01,https://www.elgaronline.com/downloadpdf/journals/ielr/3-1/ielr.2020.01.01.pdf,
S4210207725,Strathmore Law Review,https://doi.org/10.52907/slr.v5i1.117,https://journal.strathmore.edu/index.php/lawreview/article/download/117/105,
S4210207725,Strathmore Law Review,https://doi.org/10.52907/slr.v4i1.109,https://journal.strathmore.edu/index.php/lawreview/article/download/109/97,
S4210207725,Strathmore Law Review,https://doi.org/10.52907/slr.v5i1.122,https://journal.strathmore.edu/index.php/lawreview/article/download/122/110,
S4210207725,Strathmore Law Review,https://doi.org/10.52907/slr.v2i1.99,https://journal.strathmore.edu/index.php/lawreview/article/download/99/87,
S4210207725,Strathmore Law Review,https://doi.org/10.52907/slr.v1i1.85,https://journal.strathmore.edu/index.php/lawreview/article/download/85/71,
S4210207725,Strathmore Law Review,https://doi.org/10.52907/slr.v7i1.195,https://journal.strathmore.edu/index.php/lawreview/article/download/195/185,
S4210207725,Strathmore Law Review,https://doi.org/10.52907/slr.v7i1.189,https://journal.strathmore.edu/index.php/lawreview/article/download/189/180,
S4210207725,Strathmore Law Review,https://doi.org/10.52907/slr.v4i1.134,https://journal.strathmore.edu/index.php/lawreview/article/download/134/134,
S4210207725,Strathmore Law Review,https://doi.org/10.52907/slr.v1i1.90,https://journal.strathmore.edu/index.php/lawreview/article/download/90/78,
S4210207725,Strathmore Law Review,https://doi.org/10.52907/slr.v3i1.104,https://journal.strathmore.edu/index.php/lawreview/article/download/104/92,
S4210209080,Market and Competition Law Review,https://doi.org/10.7559/mclawreview.2019.1827,https://revistas.ucp.pt/index.php/mclawreview/article/download/1827/5659,
S4210209080,Market and Competition Law Review,https://doi.org/10.7559/mclawreview.2019.1828,https://revistas.ucp.pt/index.php/mclawreview/article/download/1828/5658,
S4210209080,Market and Competition Law Review,https://doi.org/10.7559/mclawreview.2019.1829,https://revistas.ucp.pt/index.php/mclawreview/article/download/1829/5657,
S4210209080,Market and Competition Law Review,https://doi.org/10.7559/mclawreview.2018.327,https://revistas.ucp.pt/index.php/mclawreview/article/download/327/295,
S4210209080,Market and Competition Law Review,https://doi.org/10.7559/mclawreview.2017.348,https://revistas.ucp.pt/index.php/mclawreview/article/download/348/316,
S4210209080,Market and Competition Law Review,https://doi.org/10.7559/mclawreview.2018.331,https://revistas.ucp.pt/index.php/mclawreview/article/download/331/300,
